id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32391481,Scott's Head Surf Shax #3 Blue Bungalow,242884817,David,Nambucca Valley,-30.74769,152.99626,Entire home/apt,265.0,2.0,76,2024-06-09,1.23,4,341,7,PID-STRA-8675-3
32392485,Scott's Head Surf Shax #4 Teal Bungalow,242884817,David,Nambucca Valley,-30.74769,152.99626,Entire home/apt,285.0,2.0,74,2024-06-16,1.13,4,320,5,PID-STRA-8675-4
32415292,Apt No 3 : Min 3 Nts 3 Bdr Garden Apartment,98419015,Robert & Jenny,Coffs Harbour,-30.28596,153.13927,Entire home/apt,270.0,1.0,0,,0.705,14,230,0,PID-STRA-19977
32432300,Port's Hidden Hideaway Escape,193898761,Christi,Port Macquarie-Hastings,-31.43867,152.91163,Entire home/apt,126.0,3.0,93,2024-08-06,2.02,1,57,18,PID-STRA-3237
32442041,2bdr Apt No:2 - 2nts min,98419015,Robert & Jenny,Coffs Harbour,-30.28607,153.13762,Entire home/apt,195.0,1.0,3,2023-12-14,0.05,14,211,1,PID-STRA-19977
32530734,Neds Bed Pet Friendly Accommodation unit 1,244457588,Jenny,Kempsey,-30.889902,152.952408,Private room,140.0,1.0,94,2024-08-14,1.43,1,87,16,Exempt
32555052,Deluxe Queen Ensuite 1,244651331,Robert,Coffs Harbour,-30.22381,153.15338,Hotel room,250.0,1.0,8,2023-12-23,0.16,4,157,1,Exempt
32555366,Deluxe Queen Ensuite 2,244651331,Robert,Coffs Harbour,-30.2245,153.15521,Hotel room,250.0,1.0,18,2024-01-14,0.32,4,152,1,Exempt
32555502,Twin Disability Accessible B &B ensuite,244651331,Robert,Coffs Harbour,-30.22383,153.15415,Hotel room,250.0,1.0,7,2023-12-17,0.15,4,157,2,Exempt
32555583,Superior Queen Ensuite Room,244651331,Robert,Coffs Harbour,-30.22375,153.15361,Hotel room,260.0,1.0,4,2023-10-01,0.12,4,156,1,Exempt
32555975,Sawtell Estuary Bnb,24388128,Julie,Coffs Harbour,-30.37423,153.10141,Private room,125.0,2.0,151,2024-08-13,2.25,1,24,9,Exempt
32615908,Coffs Harbour comfortable  ambient home :),31312782,Aloisia,Coffs Harbour,-30.30324,153.11316,Private room,62.0,1.0,61,2024-07-10,0.92,1,80,10,PID-STRA-3506
32681618,Breathtaking Nambucca river and ocean views,252846419,David,Nambucca Valley,-30.64345,153.0063,Entire home/apt,400.0,57.46116124253323,31,2023-01-15,0.47,1,177,0,PID-STRA-20060-5
32749275,Yarralen Retreat  coastal pool sauna yoga,6807895,Julie,Kempsey,-30.83895,152.92714,Entire home/apt,80.0,2.0,123,2024-08-31,1.83,13,350,12,Exempt
32767637,Blue Bay Studio,171164425,Karen,Port Macquarie-Hastings,-31.42542,152.88765,Entire home/apt,120.0,2.0,66,2024-06-02,1.01,1,121,5,PID-STRA-12843
32793202,Summer Folly 1,27077736,Pacific Palms,Mid-Coast,-32.3474026,152.5376815,Entire home/apt,386.0,2.0,10,2024-03-31,0.16,119,358,1,PID-STRA-12935-1
32802751,'The Coucal' Eco-Cabin “secret place to slow down”,3419353,Dan,Mid-Coast,-31.99557,151.9476,Entire home/apt,364.0,2.0,64,2024-07-11,0.96,3,311,5,PID-STRA-2025
32813767,Jordans Creek Retreat at Diggers Beach,180845105,Phillip,Coffs Harbour,-30.27262,153.13741,Entire home/apt,115.0,4.0,130,2024-08-29,1.97,1,6,15,PID-STRA-5716
32827328,Diggers Beach House,26068274,Aaron,Coffs Harbour,-30.27498,153.13794,Entire home/apt,600.0,3.0,20,2024-07-13,0.34,2,323,12,PID-STRA-35982
32845911,St James 6,89047254,Pacific Coast Property,Mid-Coast,-32.17387335723661,152.50201413076655,Entire home/apt,151.0,1.0,17,2024-04-03,0.27,83,288,5,PID-STRA-12204-6
32903668,Sunrise+ocean view+chef kitchen+entertainers dream,52618962,Damon,Mid-Coast,-32.37765,152.50297,Entire home/apt,350.0,2.0,36,2024-04-01,0.55,1,267,6,Exempt
32971686,Pueblo at Indigal - For Families,115618843,Elizabeth,Mid-Coast,-32.36146,152.49397,Entire home/apt,427.0,3.0,29,2024-01-15,0.44,2,269,7,PID-STRA-9710
32972776,1 Bedroom guest house in the heart of Tuncurry,126866954,John,Mid-Coast,-32.16913,152.50375,Entire home/apt,93.0,2.0,36,2024-08-18,1.31,1,39,12,PID-STRA-35781
33028267,Jetty Townhouse,30395494,Carlie,Coffs Harbour,-30.30775,153.13362,Entire home/apt,220.0,2.0,59,2024-08-27,0.89,1,75,29,PID-STRA-47359
33051026,Palms Oasis Boomerang Beach,180045891,Michele,Mid-Coast,-32.33653,152.54113,Entire home/apt,243.0,2.0,45,2024-03-31,0.69,1,257,5,PID-STRA-4306-1
33097558,"Lge Deck, Private Gardens, Spacious Lush Bush Wifi",60861102,Gita,Nambucca Valley,-30.58711,152.92757,Entire home/apt,225.0,1.0,112,2024-07-18,1.75,2,147,16,PID-STRA-15481
33148299,Cosy country hideaway on the Barrington River,35566304,Greg,Mid-Coast,-32.03456,151.8478,Entire home/apt,266.0,2.0,39,2024-01-06,0.6,1,351,5,PID-STRA-19391
33202099,Jetty Jewel,241329648,Sally,Coffs Harbour,-30.30359,153.1343,Entire home/apt,166.0,2.0,54,2024-08-11,0.82,1,62,13,Exempt
33276326,Bonville Lazy Acres,239031886,Donna,Coffs Harbour,-30.37287,153.04626,Entire home/apt,108.0,2.0,86,2024-08-05,1.31,1,305,14,Exempt
33279094,The Bush Boudoir- A cool couples getaway.,28199083,Glenn,Mid-Coast,-32.35015,152.37134,Entire home/apt,95.0,2.0,121,2024-07-14,2.22,1,176,18,Exempt
33350212,Sand & Sea 7,160501317,Winning Holidays Sawtell,Coffs Harbour,-30.367266876015915,153.10221273605404,Entire home/apt,144.0,2.0,15,2023-09-30,0.23,3,19,1,PID-STRA-18718
33350265,Tamara Court,160501317,Winning Holidays Sawtell,Coffs Harbour,-30.36598,153.09932,Entire home/apt,175.0,2.0,8,2024-04-05,0.12,3,262,1,PID-STRA-19260
33373446,"Kookas Nest - waterfront, tranquil setting",43662800,Susan,Port Macquarie-Hastings,-31.64585,152.8162,Entire home/apt,296.0,1.0,33,2023-12-30,0.51,52,212,1,PID-STRA-15756
33373931,"Stone Cottage 
Wallaby Ridge Hideaway Retreat",247695997,Daniel,Mid-Coast,-32.00195,152.39594,Entire home/apt,289.0,2.0,168,2024-08-19,2.55,4,345,14,Exempt
33404880,"Valhalla Dream Home  

Luxury Cabin - Bush Views",46972784,Lou,Nambucca Valley,-30.57344,152.96657,Entire home/apt,166.0,2.0,101,2024-06-10,1.53,1,90,8,PID-STRA-19020
33458873,Taranaki Beach House - opposite town beach,43662800,Susan,Port Macquarie-Hastings,-31.42919,152.9174,Entire home/apt,301.0,1.0,78,2024-08-08,1.18,52,279,15,PID-STRA-13651
33536920,Misty River Lodge - read the reviews!,153341229,Helen & Craig,Nambucca Valley,-30.73616,152.92402,Entire home/apt,200.0,14.0,294,2024-08-04,4.48,1,297,22,PID-STRA-15174
33640148,"Terracotta Cottage
Wallaby Ridge Hideaway Retreat",247695997,Daniel,Mid-Coast,-32.00475,152.39941,Entire home/apt,249.0,2.0,77,2024-07-28,1.17,4,331,8,Exempt
33696752,RALEIGH RETREAT,237389634,Helen,Bellingen,-30.4298,153.00298,Entire home/apt,194.0,1.0,104,2024-07-14,1.59,1,159,13,PID-STRA-14576
33726671,A delightful river front house in seaside Urunga.,20137483,Janette,Bellingen,-30.4862,153.00658,Entire home/apt,159.0,2.0,211,2024-08-31,3.21,1,56,28,PID-STRA-1230
33754478,1/54 Parkes Street,89047254,Pacific Coast Property,Mid-Coast,-32.16718810514899,152.500983806133,Entire home/apt,275.0,1.0,3,2024-04-19,0.05,83,314,2,PID-STRA-867
33755514,11 Peel Street,89047254,Pacific Coast Property,Mid-Coast,-32.177275127552235,152.49961681891546,Entire home/apt,165.0,1.0,7,2023-06-05,0.12,83,178,0,PID-STRA-18509
33782281,2 Rockpool Road,89047254,Pacific Coast Property,Mid-Coast,-32.17574083368649,152.50312662835472,Entire home/apt,145.0,1.0,2,2020-10-11,0.04,83,288,0,PID-STRA-21236
33840288,"2BR Beachside oasis with pool, sauna & playground",41600238,Jen,Coffs Harbour,-30.28721,153.1358,Entire home/apt,165.0,2.0,214,2024-07-19,3.35,2,212,31,PID-STRA-1161
33881569,"Seamist @ Scotts Head, the perfect beach retreat.",183418577,Sonya,Nambucca Valley,-30.7487,152.99427,Entire home/apt,480.0,3.0,26,2023-11-12,0.43,1,314,2,PID-STRA-11677
33893974,“Woodlands” is a private haven only 3kms to CBD,171551712,Sue,Port Macquarie-Hastings,-31.44381,152.88083,Private room,90.0,57.46116124253323,104,2022-05-02,1.59,1,179,0,PID-STRA-12913
33907023,Thamarra Cottage. Luxury couples private retreat,81536498,Lisa,Bellingen,-30.39426,152.87764,Entire home/apt,380.0,1.0,170,2024-08-05,2.67,2,230,21,PID-STRA-4829
33908285,Parklane Tuncurry,256058765,Ross,Mid-Coast,-32.17962,152.49803,Entire home/apt,165.0,2.0,117,2024-06-29,1.79,1,189,18,PID-STRA-6380-1
33971465,South West Rocks Waterfront Cottage,256517506,Frances,Kempsey,-30.886058807373047,153.0380859375,Entire home/apt,310.0,3.0,30,2024-04-27,0.62,1,255,6,PID-STRA-6345
34022368,Sand & Sea 5,160501317,Winning Holidays Sawtell,Coffs Harbour,-30.368915080472863,153.10255081649632,Entire home/apt,180.0,2.0,19,2023-10-05,0.3,3,333,2,PID-STRA-18713
34127078,Katandra: Beautiful self-contained accommodation,257669948,Anne,Coffs Harbour,-30.09503,153.19473,Entire home/apt,130.0,1.0,215,2024-08-18,3.31,1,313,51,PID-STRA-14011-1
34158419,"Baevue Cottage, Mitchells Island",21063980,Kim,Mid-Coast,-31.89051,152.64449,Entire home/apt,209.0,2.0,161,2024-08-26,2.58,1,123,16,PID-STRA-2406
34259080,Robin's Nest on the Beach- perfect family getaway,258671719,"Meg, Beth And Owen",Mid-Coast,-32.07181,152.54289,Entire home/apt,300.0,2.0,54,2024-05-12,0.9,1,251,3,PID-STRA-3665
34265063,2Bdr ground floor apartment with own grass area,98419015,Robert & Jenny,Coffs Harbour,-30.28766,153.13897,Entire home/apt,200.0,1.0,2,2024-01-12,0.04,14,213,1,PID-STRA-19977
34265257,3 Bdr Apt with ocean glimpses,98419015,Robert & Jenny,Coffs Harbour,-30.28653,153.13923,Entire home/apt,260.0,1.0,1,2020-01-09,0.02,14,201,0,PID-STRA-19977
34265464,3Bdr Apt with ocean glimpses,98419015,Robert & Jenny,Coffs Harbour,-30.28731,153.13769,Entire home/apt,310.0,1.0,3,2023-12-28,0.05,14,161,1,PID-STRA-19977
34265523,2bDr Apt with views of the ocean and marina,98419015,Robert & Jenny,Coffs Harbour,-30.28765,153.13776,Entire home/apt,350.0,1.0,0,,0.705,14,234,0,PID-STRA-19977
34265722,2Bdr Apt with ocean views,98419015,Robert & Jenny,Coffs Harbour,-30.28595,153.13922,Entire home/apt,360.0,1.0,0,,0.705,14,249,0,PID-STRA-19977
34286034,Forster,52723885,John,Mid-Coast,-32.19906,152.54047,Entire home/apt,350.0,3.0,90,2024-07-23,1.5,1,272,23,PID-STRA-7901
34321183,"Rockpool 2 Sawtell -Steps to Cafes, 100m to Beach!",259113960,Belinda,Coffs Harbour,-30.3665,153.10132,Entire home/apt,177.0,1.0,68,2024-08-27,1.12,1,299,15,PID-STRA-6755
34380994,RIVER VIEW ISLAND COTTAGE and Camping,259558878,Jimmy,Nambucca Valley,-30.65142,152.89834,Entire home/apt,315.0,57.46116124253323,59,2024-01-07,0.92,1,90,1,Exempt
34451248,King Studio Apt with Kitchenette-Not Pet Friendly,257641205,Coffs Windmill,Coffs Harbour,-30.28945,153.12136,Private room,174.0,1.0,13,2024-08-18,0.23,12,335,4,Exempt
34457193,'Chriss - Cliffs' - Close to creek & beaches,224081654,Dallas & Cassie,Kempsey,-31.05886,153.05626,Entire home/apt,186.0,2.0,100,2024-05-13,1.81,1,252,16,PID-STRA-5164
34489131,Wayne's Place,260333778,Wayne,Nambucca Valley,-30.85113,152.90216,Entire home/apt,130.0,1.0,92,2024-07-07,1.46,1,79,18,PID-STRA-31394
34580985,Whitesands G1,89047254,Pacific Coast Property,Mid-Coast,-32.18025379826119,152.5158697400447,Entire home/apt,267.0,1.0,7,2023-10-23,0.15,83,237,1,PID-STRA-17087-1
34630421,Twin Palms,93089241,Tracy,Nambucca Valley,-30.6379,152.99971,Entire home/apt,160.0,1.0,57,2024-06-16,0.88,1,94,25,PID-STRA-43627
34636856,1 17 22nd Ave,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36286060051844,153.10462435740743,Entire home/apt,300.0,2.0,12,2024-08-03,0.21,79,303,5,PID-STRA-14127-1
34636882,Banksia in Sawtell,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36041,153.10332,Entire home/apt,145.0,2.0,21,2024-04-10,0.46,79,279,4,PID-STRA-13962
34636906,Beachfront 7 Penthouse,97309690,Holiday Coffs Coast,Coffs Harbour,-30.37048085210237,153.10265320132987,Entire home/apt,360.0,2.0,5,2024-03-23,0.12,79,258,3,PID-STRA-13977
34636934,Blue Haze 3,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36546,153.10155,Entire home/apt,145.0,2.0,29,2024-07-15,0.62,79,171,5,PID-STRA-14442-3
34637040,Driftwood Court 1,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36552,153.10017,Entire home/apt,113.0,2.0,27,2024-07-12,0.47,79,195,5,PID-STRA-14452-1
34637109,Floreat in Sawtell,97309690,Holiday Coffs Coast,Coffs Harbour,-30.365526719294152,153.10021839159458,Entire home/apt,336.0,2.0,29,2024-08-04,0.47,79,243,7,PID-STRA-14595
34637189,Nosie 1,97309690,Holiday Coffs Coast,Coffs Harbour,-30.37324,153.10212,Entire home/apt,444.0,2.0,16,2024-05-09,0.26,79,290,4,PID-STRA-14004-1
34637271,Ocean Sands 5,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36724,153.10085,Entire home/apt,120.0,2.0,25,2024-08-07,0.46,79,232,8,PID-STRA-14021-5
34637292,Periwinkle,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36869,153.10218,Entire home/apt,144.0,2.0,19,2024-07-18,0.33,79,271,5,PID-STRA-14033-7
34637360,Robys Retreat,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36508124067232,153.09790837848266,Entire home/apt,156.0,2.0,17,2024-03-18,0.36,79,233,3,PID-STRA-14640
34637381,Rose Cottage,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36720060997949,153.09704117960774,Entire home/apt,168.0,2.0,21,2024-04-21,0.42,79,261,5,PID-STRA-14482
34637472,Solitaire 1,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36954,153.1006,Entire home/apt,132.0,2.0,13,2023-12-01,0.21,79,183,2,PID-STRA-14079-1
34637592,Tee Jays,97309690,Holiday Coffs Coast,Coffs Harbour,-30.36732,153.09873,Entire home/apt,180.0,2.0,7,2024-07-29,0.24,79,309,2,PID-STRA-14091-2
34662600,Private room(s) in a large family home with pool,261501850,Narelle,Mid-Coast,-32.17477,152.48488,Private room,85.0,2.0,34,2024-07-08,0.6,1,159,7,PID-STRA-35169
34690495,Paradise Waters - No. 13,100088347,Coffs Harbour Holiday Rentals,Coffs Harbour,-30.29156862642101,153.13700535154686,Entire home/apt,262.0,2.0,8,2022-02-21,0.17,11,311,0,PID-STRA-11767
34724275,The Lake House on Amaroo - Waterfront/Free Wifi,105650042,Josie,Mid-Coast,-32.38325,152.49626,Entire home/apt,296.0,2.0,96,2024-03-24,1.64,1,46,21,PID-STRA-3652
34724958,Nautilus 5,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67338762790859,152.1854058063109,Entire home/apt,200.0,1.0,8,2024-03-31,0.15,107,288,3,PID-STRA-20676
34725004,Providence Apartment 3,221075043,Tea Gardens Real Estate,Mid-Coast,-32.674491970308175,152.18283947317204,Entire home/apt,65.0,1.0,14,2024-01-11,0.24,107,293,2,PID-STRA-19077
34725072,Aquarius Apartment 4,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67434,152.18465,Entire home/apt,148.0,1.0,8,2023-03-29,0.18,107,299,0,PID-STRA-18549
34725093,Aquarius Townhouse,221075043,Tea Gardens Real Estate,Mid-Coast,-32.673466161992785,152.1828258788424,Entire home/apt,183.0,1.0,15,2024-04-10,0.35,107,308,1,PID-STRA-17620
34725094,Architectural Design on the Beach,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67787661789752,152.16563726020078,Entire home/apt,259.0,1.0,7,2024-07-06,0.14,107,57,2,PID-STRA-617
34725096,Bays Edge,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67724,152.16881,Entire home/apt,566.0,1.0,5,2021-03-23,0.09,107,272,0,PID-STRA-19084
34725270,Nautilus 6 | Beach Front Bliss,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67447,152.18463,Entire home/apt,112.0,1.0,32,2024-04-13,0.51,107,277,10,PID-STRA-26102
34725271,Beach House,221075043,Tea Gardens Real Estate,Mid-Coast,-32.669418596033545,152.17590179306188,Entire home/apt,195.0,1.0,14,2023-03-07,0.23,107,294,0,PID-STRA-17810
34725272,Beach Shack,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67364256356965,152.18180163673136,Entire home/apt,142.0,1.0,11,2024-03-31,0.18,107,290,1,PID-STRA-24090
34725274,Bennett’s by the Beach - Direct beach access,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67444221036145,152.18375250441892,Entire home/apt,553.0,1.0,3,2024-07-11,0.27,107,302,3,PID-STRA-3821-2
34725303,Bella Luca - Pet Friendly Home,221075043,Tea Gardens Real Estate,Mid-Coast,-32.674958480171576,152.18035048839087,Entire home/apt,179.0,1.0,25,2024-04-27,0.41,107,223,1,PID-STRA-20536
34725307,Brilliant Location,221075043,Tea Gardens Real Estate,Mid-Coast,-32.661119065679145,152.15610733125428,Entire home/apt,95.0,1.0,12,2023-12-26,0.24,107,326,2,PID-STRA-26568
34725340,Close to Jimmys Beach,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67609721032655,152.1760339356782,Entire home/apt,160.0,1.0,13,2024-05-24,0.23,107,343,1,PID-STRA-19957
34725341,Close To The Main Surf Beach,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67293002026458,152.1828329296238,Entire home/apt,183.0,1.0,7,2023-10-08,0.12,107,332,1,PID-STRA-20238-1
34725343,Enjoy the soothing sea breeze,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67526253883941,152.18403799943715,Entire home/apt,162.0,1.0,16,2023-10-29,0.25,107,236,1,PID-STRA-23845
34725427,Gumbeachy - Pet Friendly - Free Wi-Fi,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67604340546246,152.1795796863409,Entire home/apt,183.0,1.0,26,2024-07-21,0.45,107,256,4,PID-STRA-13704
34725430,Providence Apartment 5,221075043,Tea Gardens Real Estate,Mid-Coast,-32.674212978247475,152.18268537024628,Entire home/apt,148.0,1.0,14,2023-11-25,0.22,107,291,2,PID-STRA-17700
34725432,Four Bedroom Quality Townhouse,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67523999368936,152.18162194953763,Entire home/apt,130.0,1.0,5,2023-02-18,0.11,107,285,0,PID-STRA-21088-2
34725474,Jimmys Beach Escape,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67646980120319,152.17887080486446,Entire home/apt,106.0,1.0,4,2021-02-18,0.08,107,302,0,PID-STRA-46086
34725503,Mariners Mark 1,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67101532926746,152.17303351006922,Entire home/apt,254.0,1.0,9,2024-03-31,0.18,107,302,1,PID-STRA-24875
34725504,Magnificent Views  - Mariners Mark 3,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67280896276645,152.17263066592452,Entire home/apt,232.0,1.0,7,2024-04-01,0.16,107,273,3,PID-STRA-24472
34725505,Melaluca - Bayview,221075043,Tea Gardens Real Estate,Mid-Coast,-32.66705194986564,152.1365768731924,Entire home/apt,157.0,1.0,28,2023-10-28,0.47,107,310,3,PID-STRA-18563
34725511,LingaLonga,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67577749352417,152.17699528771573,Entire home/apt,165.0,1.0,9,2023-09-16,0.14,107,312,1,PID-STRA-20763
34725525,Myall River Magic,221075043,Tea Gardens Real Estate,Mid-Coast,-32.65957756002611,152.15648748323045,Entire home/apt,232.0,1.0,3,2023-11-16,0.09,107,309,1,PID-STRA-17744-6
34725549,Booner Street Townhouse,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67381920776797,152.17688137412847,Entire home/apt,112.0,1.0,2,2021-02-06,0.04,107,180,0,PID-STRA-14613
34725564,Ocean Nest - Pet Friendly,221075043,Tea Gardens Real Estate,Mid-Coast,-32.674598534926126,152.18107269700215,Entire home/apt,226.0,1.0,24,2024-03-15,0.38,107,295,3,PID-STRA-19937-1
34725566,One Street Back from the Surf Beach,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67419958793,152.1834162508094,Entire home/apt,165.0,1.0,9,2023-10-08,0.18,107,324,1,PID-STRA-24767-5
34725569,Patch of Paradise - Iluka,221075043,Tea Gardens Real Estate,Mid-Coast,-32.6643,152.15665,Entire home/apt,506.0,1.0,26,2024-07-28,0.45,107,237,5,PID-STRA-21312
34725631,Perfect Family Accommodation - Free Wi-Fi,221075043,Tea Gardens Real Estate,Mid-Coast,-32.675434458518154,152.18127199262082,Entire home/apt,212.0,1.0,2,2020-12-04,0.04,107,325,0,PID-STRA-17690
34725634,Perfect Seclusion  - Top Level Only,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67178,152.03506,Entire home/apt,228.0,1.0,14,2024-07-21,0.28,107,357,1,PID-STRA-18191
34725832,Pet Friendly on Pelican -  Close to Myall River,221075043,Tea Gardens Real Estate,Mid-Coast,-32.66895,152.17107,Entire home/apt,95.0,1.0,18,2024-04-27,0.3,107,301,3,PID-STRA-24166
34725833,Barnacle - Pet Friendly,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67932113936271,152.16269549838643,Entire home/apt,118.0,1.0,5,2023-12-26,0.15,107,210,1,PID-STRA-18021
34725836,Jade Gardens - Pet Friendly,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67436154545684,152.1794898971782,Entire home/apt,71.0,1.0,22,2023-12-14,0.37,107,293,2,PID-STRA-21319-1
34725869,Sandy Shores,221075043,Tea Gardens Real Estate,Mid-Coast,-32.676146327064984,152.17925347618586,Entire home/apt,208.0,1.0,25,2024-06-09,0.39,107,283,3,PID-STRA-21036
34725874,Summer Cottage,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67775613349095,152.17948559965797,Entire home/apt,236.0,1.0,14,2022-07-10,0.23,107,314,0,PID-STRA-17946
34725903,Vitamin Sea - Pet Friendly,221075043,Tea Gardens Real Estate,Mid-Coast,-32.674506606928915,152.1820899404951,Entire home/apt,201.0,1.0,5,2023-11-25,0.11,107,211,1,PID-STRA-22764
34725904,Magic Moments,221075043,Tea Gardens Real Estate,Mid-Coast,-32.66431,152.1539,Entire home/apt,234.0,1.0,7,2024-04-01,0.15,107,356,3,PID-STRA-18272
34725905,4 Rio Vista!,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67151151406975,152.17244063184484,Entire home/apt,65.0,1.0,16,2024-08-01,0.27,107,274,3,PID-STRA-18593
34725907,Riverwatch,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67862748508743,152.16366893725328,Entire home/apt,410.0,1.0,6,2022-12-26,0.1,107,297,0,PID-STRA-17829
34725908,Providence Apartment 1,221075043,Tea Gardens Real Estate,Mid-Coast,-32.674529464743266,152.18359627817384,Entire home/apt,118.0,1.0,1,2023-11-17,0.1,107,274,1,PID-STRA-21805
34725960,Seachange Apartment 2,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67498183717653,152.18280626449837,Entire home/apt,226.0,1.0,12,2023-02-18,0.2,107,327,0,PID-STRA-23298
34725961,Seachange Apartment 1,221075043,Tea Gardens Real Estate,Mid-Coast,-32.672992909311695,152.18427992904537,Entire home/apt,202.0,1.0,4,2023-01-28,0.09,107,329,0,PID-STRA-23291
